parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
14294065,,,,2.5,4.0,,,2.5,,,2024.0,2024.0,,,,,6059.0,1.0,2.0,2.0,473.0,,,33636578.0,-117873691.0,9758.0,,,,,,122,261.0,,60590630.07401,53571.0,1286.0,,96978.0,8.0,,1.0,,,,,1964.0,1.0,,115028.0,961031.0,2016.0,846003.0,10360.36,,,60590630074010.0,-0.0434716569959
17297565,,,,2.0,4.0,,,2.0,,1909.0,1909.0,1909.0,,,1909.0,,6111.0,1.0,2.0,2.0,454.0,,,34170904.0,-118748618.0,27903.0,,,,,,1111,261.0,,61110074.052015,53655.0,2061.0,,96393.0,8.0,,,,,449.0,,1979.0,1.0,,192589.0,295176.0,2016.0,102587.0,4157.14,,,61110074052015.0,-0.0346537869411
10756905,,,,2.0,3.0,,8.0,2.0,,,1452.0,1452.0,,,,,6037.0,,2.0,,,,2.0,34156143.0,-118621266.0,13286.0,,,,,,0100,261.0,LAR1,60371374.022016,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1962.0,,,129100.0,595000.0,2016.0,465900.0,7244.13,,,60371374022016.0,-0.00813068803189
14229555,13.0,,,2.0,3.0,,,2.0,,,1612.0,1612.0,,,,,6059.0,,2.0,2.0,460.0,,,33812889.0,-117829003.0,7000.0,,,,,,122,261.0,,60590758.122006,33252.0,1286.0,,97065.0,7.0,,,,,,,1971.0,1.0,,122921.0,240676.0,2016.0,117755.0,2760.72,,,60590758122006.0,-0.0443249524746
10897366,1.0,,,3.0,3.0,,8.0,3.0,,,2592.0,2592.0,,,,,6037.0,,3.0,,,,2.0,34167333.0,-118403554.0,17548.0,,,,,,010C,266.0,LARD1.5,60371249.031002,12447.0,3101.0,268551.0,96452.0,0.0,,,,1.0,,,1981.0,,,287000.0,593700.0,2016.0,306700.0,7158.74,,,60371249031002.0,0.0511852320369
12329052,1.0,,,2.0,3.0,,6.0,2.0,,,1530.0,1530.0,,,,,6037.0,,2.0,,,,2.0,33937622.0,-118141068.0,5447.0,,,,,,0100,261.0,DOR2*,60375514.022007,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1969.0,,,60656.0,97703.0,2016.0,37047.0,1373.16,,,60375514022007.0,0.0086626142223
10775368,1.0,,,3.0,4.0,,8.0,3.0,,,2908.0,2908.0,,,,,6037.0,,3.0,,,,2.0,34205724.0,-118557164.0,5164.0,,,,,,0100,261.0,LAR1,60371317.011003,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,2001.0,,,139313.0,348283.0,2016.0,208970.0,4411.11,,,60371317011003.0,0.0577072408707
14232117,,,,2.5,3.0,,,2.5,,,2527.0,2527.0,,,,,6059.0,1.0,2.0,2.0,453.0,,,33810051.0,-117788432.0,5580.0,,,,,,122,261.0,,60590219.171002,33252.0,1286.0,,97067.0,8.0,,1.0,,,,,1976.0,2.0,,127182.0,191624.0,2016.0,64442.0,2253.78,,,60590219171002.0,-0.0229873183749
10759305,1.0,,,3.0,3.0,,8.0,3.0,,,2207.0,2207.0,,,,,6037.0,,3.0,,,,2.0,34146172.0,-118624853.0,7513.0,,,,,,0100,261.0,LCR110000*,60378001.011,37688.0,3101.0,763011.0,96337.0,0.0,,,,1.0,,,1969.0,,,237758.0,430720.0,2016.0,192962.0,5191.16,,,60378001011000.0,0.0127008785123
11138655,,,,1.0,2.0,,5.0,1.0,,,756.0,756.0,,,,,6037.0,,1.0,,,,7.0,34372697.0,-118554179.0,7394.0,,,,,,0100,261.0,SCUR2,60379203.134,54311.0,3101.0,26134.0,96352.0,0.0,,,,1.0,,,1961.0,,,5448.0,119938.0,2016.0,114490.0,1708.42,,,60379203134000.0,0.0808360261568
12285288,,,,1.0,3.0,,4.0,1.0,,,993.0,993.0,,,,,6037.0,,1.0,,,,7.0,33909653.0,-118202550.0,7412.0,,,,,,0100,261.0,CORL*,60375420.003005,24174.0,3101.0,,96091.0,0.0,,,,1.0,,,1947.0,,,61095.0,268201.0,2016.0,207106.0,4799.66,,,60375420003005.0,-0.079030893882
10868201,1.0,,,3.0,3.0,,8.0,3.0,,,2030.0,2030.0,,,,,6037.0,,3.0,,,,2.0,34135615.0,-118502375.0,14605.0,,,,,,0100,261.0,LARE15,60371397.024019,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1966.0,,,75159.0,127529.0,2016.0,52370.0,1808.87,,,60371397024019.0,-0.00977187381691
10875353,,,,1.0,3.0,,4.0,1.0,,,1046.0,1046.0,,,,,6037.0,,1.0,,,,7.0,34217859.0,-118396473.0,7500.0,,,,,,0100,261.0,LAR1,60371210.101,12447.0,3101.0,41131.0,96450.0,0.0,,,,1.0,,,1947.0,,,69783.0,348924.0,2016.0,279141.0,4212.89,,,60371210101000.0,-0.0990369403705
11838825,1.0,,,2.0,2.0,,6.0,2.0,,,1239.0,1239.0,,,,,6037.0,,2.0,,,,2.0,34047300.0,-118141000.0,147984.0,1.0,,,,1.0,012C,266.0,MPR3*,60374820.023006,6021.0,3101.0,,96496.0,0.0,,,,1.0,,,1968.0,,,108536.0,184479.0,2016.0,75943.0,2461.08,,,60374820023006.0,0.0318966107469
12546391,,,,2.0,2.0,,9.0,2.0,,,1239.0,1239.0,,,,,6037.0,,2.0,,,,2.0,33765800.0,-118183000.0,51693.0,,,,,,010E,266.0,LBPD5,60375766.011005,46298.0,3101.0,416302.0,96236.0,0.0,,,,1.0,,,1928.0,,,228441.0,380733.0,2016.0,152292.0,4597.87,,,60375766011005.0,-0.00952601589976
10774713,,,,2.0,3.0,,4.0,2.0,,,1731.0,1731.0,,,,,6037.0,,2.0,,,,7.0,34209327.0,-118560580.0,6899.0,,,,,,0100,261.0,LARS,60371316.003006,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,1952.0,,,144949.0,248800.0,2016.0,103851.0,3043.66,,,60371316003006.0,0.0146638597041
12544594,,,,1.0,2.0,,4.0,1.0,,,1360.0,1360.0,,,,,6037.0,,1.0,,,,7.0,33768246.0,-118159513.0,3302.0,,,,,,0100,261.0,LBR2A,60375768.022005,46298.0,3101.0,416304.0,96246.0,0.0,,,,1.0,,,1914.0,,,132628.0,551322.0,2016.0,418694.0,6546.96,,,60375768022005.0,0.0715423882084
17252636,,,,2.0,2.0,,,2.0,,982.0,982.0,982.0,,,982.0,,6111.0,1.0,2.0,1.0,0.0,,,34254469.0,-118756861.0,3500.0,,,,,,1128,265.0,,61110075.063005,27110.0,2061.0,,97118.0,4.0,,,,,,,1974.0,1.0,,140692.0,281384.0,2016.0,140692.0,3449.1,,,61110075063005.0,0.0600438543952
14347856,13.0,,,3.0,4.0,,,3.0,,,3032.0,3032.0,,,,,6059.0,,3.0,2.0,495.0,,,33720898.0,-117751449.0,9450.0,1.0,,,,1.0,122,261.0,,60590524.213007,52650.0,1286.0,276486.0,96954.0,8.0,,,,,,,1979.0,2.0,,247840.0,461910.0,2016.0,214070.0,4739.96,,,60590524213007.0,-0.0189102361507
11069448,1.0,,,3.0,5.0,,7.0,3.0,,,3195.0,3195.0,,,,,6037.0,,3.0,,,,2.0,34279549.0,-118587435.0,5922.0,,,,,,010D,269.0,LARZ4,60371082.021028,12447.0,3101.0,275078.0,96356.0,0.0,,,,1.0,,,2006.0,,,395000.0,921000.0,2016.0,526000.0,11264.98,,,60371082021033.0,0.0518483855616
14237488,,,,2.0,2.0,,,2.0,,,828.0,828.0,,,,,6059.0,,2.0,1.0,396.0,,,33799849.0,-117833460.0,6025.0,,,,,,122,261.0,,60590758.051003,33252.0,1286.0,,97065.0,5.0,,,,,,,1955.0,1.0,,47567.0,441995.0,2016.0,394428.0,4913.68,,,60590758051003.0,0.0391321616174
12508218,,,,2.0,2.0,,7.0,2.0,,,1750.0,1750.0,,,,,6037.0,,2.0,,,,2.0,33793300.0,-118161000.0,14234.0,,,,,,010C,266.0,SHR4*,60375734.025001,27103.0,3101.0,,96234.0,0.0,,,,1.0,,,1980.0,,,171734.0,232926.0,2016.0,61192.0,3084.68,,,60375734025001.0,-0.230975727611
12409740,,,,2.0,2.0,,6.0,2.0,,,1400.0,1400.0,,,,,6037.0,,2.0,,,,2.0,33887101.0,-118115177.0,7867.0,,,,,,0100,261.0,BFA1*,60375531.004006,44116.0,3101.0,,96208.0,0.0,,,,1.0,,,1954.0,,,97826.0,318309.0,2016.0,220483.0,3916.2,,,60375531004006.0,-0.0830545528642
10898989,1.0,,,1.0,1.0,,8.0,1.0,,,645.0,645.0,,,,,6037.0,,1.0,,,,2.0,34164100.0,-118378000.0,32045.0,1.0,,,,1.0,010E,266.0,LAR4,60371254.011001,12447.0,3101.0,46795.0,96446.0,0.0,,,,1.0,,,1988.0,,,214400.0,267000.0,2016.0,52600.0,3247.39,,,60371254011001.0,0.0126426967374
17287864,,,,2.5,3.0,,,2.5,,619.0,1411.0,1411.0,,,619.0,,6111.0,1.0,2.0,1.0,0.0,,,34175964.0,-118784441.0,,,,,,,1129,266.0,,61110074.032017,53655.0,2061.0,,96393.0,5.0,,1.0,,,,,1990.0,2.0,,256187.0,426976.0,2016.0,170789.0,5731.76,,,61110074032017.0,0.0333754512949
11638465,,,,6.0,6.0,,11.0,6.0,,,4731.0,4731.0,,,,,6037.0,,6.0,,,,2.0,34076581.0,-118403119.0,13877.0,1.0,,,,1.0,0101,261.0,BHR1*,60377006.001015,10389.0,3101.0,,96086.0,0.0,,,,1.0,,,1921.0,,,345619.0,1845294.0,2016.0,1499675.0,21652.64,,,60377006001015.0,-0.0479848967135
14473796,,,,3.0,4.0,,,3.0,,,1875.0,1875.0,,,,,6059.0,1.0,3.0,2.0,483.0,,,33597124.0,-117662906.0,6600.0,,,,,,122,261.0,,60590320.121028,12773.0,1286.0,,96995.0,8.0,,,,,,,1967.0,3.0,,81872.0,130691.0,2016.0,48819.0,1293.2,,,60590320121028.0,0.0920181386047
12599318,,,,2.0,2.0,,8.0,2.0,,,951.0,951.0,,,,,6037.0,,2.0,,,,2.0,33820200.0,-118318000.0,7057.0,,,,,,010E,266.0,TORR-MD,60376509.022017,54722.0,3101.0,274895.0,96159.0,0.0,,,,1.0,,,1990.0,,,227200.0,461500.0,2016.0,234300.0,5334.49,,,60376509022017.0,0.0574661743493
11172496,1.0,,,2.0,2.0,,6.0,2.0,,,1120.0,1120.0,,,,,6037.0,,2.0,,,,2.0,34406642.0,-118472497.0,886794.0,,,,,,010C,266.0,SCUR3,60379200.312,54311.0,3101.0,26134.0,96352.0,0.0,,,,1.0,,,1969.0,,,56104.0,79486.0,2016.0,23382.0,1428.04,,,60379200312000.0,0.0970796230331
11125561,1.0,,,2.0,2.0,,8.0,2.0,,,1121.0,1121.0,,,,,6037.0,,2.0,,,,2.0,34446250.0,-118477299.0,84432.0,,,,,,012C,266.0,LCA21*,60379200.281003,,3101.0,,96373.0,0.0,,,,1.0,,,2005.0,,,111093.0,252210.0,2016.0,141117.0,3513.46,,,60379200281002.0,-0.0506816332384
12603028,1.0,,,3.0,2.0,,8.0,3.0,,,1185.0,1185.0,,,,,6037.0,,3.0,,,,2.0,33824800.0,-118335000.0,175929.0,,,,,,010C,266.0,TOPR-MD,60376508.003046,54722.0,3101.0,416345.0,96161.0,0.0,,,,1.0,,,1989.0,,,161736.0,452672.0,2016.0,290936.0,5248.49,,,60376508003011.0,-0.0439415513318
11639399,,,,4.0,4.0,,11.0,4.0,,,3325.0,3325.0,,,,,6037.0,,4.0,,,,2.0,34068223.0,-118409011.0,11255.0,,,,,,0101,261.0,BHR1*,60377007.003044,10389.0,3101.0,,96086.0,0.0,,,,1.0,,,1931.0,,,954335.0,4771675.0,2016.0,3817340.0,55393.19,,,60377007003044.0,0.000288339625058
14195186,,,,1.5,2.0,,,1.5,,,1065.0,1065.0,,,,,6059.0,,1.0,2.0,424.0,,,33867705.0,-117790398.0,1575.0,,,,,,122,261.0,,60590218.163014,21412.0,1286.0,,97078.0,5.0,,1.0,,,,,1964.0,2.0,,56630.0,217512.0,2016.0,160882.0,2787.32,,,60590218163014.0,-0.0437342326299
12408138,,,,2.0,3.0,,6.0,2.0,,,1247.0,1247.0,,,,,6037.0,,2.0,,,,2.0,33881695.0,-118086297.0,4860.0,,,,,,0100,261.0,NOR1YY,60375546.00101,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1959.0,,,35388.0,55661.0,2016.0,20273.0,955.07,,,60375546001010.0,-0.00510390745048
17237508,,,,3.0,6.0,,,3.0,,1355.0,2828.0,2828.0,,,1355.0,,6111.0,1.0,3.0,2.0,422.0,,,34279960.0,-118698758.0,4050.0,,,,,,1111,261.0,,61110082.01201,27110.0,2061.0,,97116.0,10.0,,,,,,,2000.0,2.0,,271092.0,542184.0,2016.0,271092.0,6254.3,,,61110082012010.0,0.332741564716
11124554,1.0,,,1.0,1.0,,6.0,1.0,,,809.0,809.0,,,,,6037.0,,1.0,,,,2.0,34445700.0,-118486000.0,121912.0,,,,,,010E,266.0,LCA21*,60379200.281014,,3101.0,,96373.0,0.0,,,,1.0,,,2001.0,,,101859.0,127323.0,2016.0,25464.0,2023.14,,,60379200281011.0,-0.0546312750727
12471563,,,,1.0,2.0,,4.0,1.0,,,875.0,875.0,,,,,6037.0,,1.0,,,,7.0,33846268.0,-118144243.0,5399.0,,,,,,0100,261.0,LKR1YY,60375713.001003,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1952.0,,,59587.0,211401.0,2016.0,151814.0,2849.73,,,60375713001003.0,-0.0404220559324
12468908,,,,3.0,5.0,,9.0,3.0,,,3564.0,3564.0,,,,,6037.0,,3.0,,,,2.0,33838115.0,-118152921.0,14093.0,1.0,,,,1.0,0101,261.0,LKR17500*,60375713.002004,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1959.0,,,171466.0,214522.0,2016.0,43056.0,2958.95,,,60375713002004.0,0.0316902518451
12408762,1.0,,,3.0,3.0,,8.0,3.0,,,1808.0,1808.0,,,,,6037.0,,3.0,,,,2.0,33879121.0,-118088516.0,1876.0,,,,,,010D,269.0,CEADP6,60375545.213016,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1987.0,,,201522.0,268623.0,2016.0,67101.0,3150.11,,,60375545213016.0,-0.0469478243904
13978028,,,,2.5,5.0,,,2.5,,,2546.0,2546.0,,,,,6059.0,,2.0,2.0,483.0,,,33689068.0,-117972332.0,7272.0,1.0,,,,1.0,122,261.0,,60590992.311019,8384.0,1286.0,,97008.0,8.0,,1.0,,,,,1964.0,2.0,,125718.0,755939.0,2016.0,630221.0,8359.34,,,60590992311019.0,0.031752745877
14503389,,,,2.0,3.0,,,2.0,,,1120.0,1120.0,,,,,6059.0,1.0,2.0,2.0,462.0,,,33652978.0,-117650824.0,6110.0,,,,,,122,261.0,,60590320.301006,12773.0,1286.0,,96995.0,5.0,,,,,,,1976.0,1.0,,67241.0,471685.0,2016.0,404444.0,4806.74,,,60590320301006.0,0.0262256155002
14409852,,,,4.0,3.0,,,4.0,,,4127.0,4127.0,,,,,6059.0,,4.0,3.0,845.0,True,,33520606.0,-117648605.0,11200.0,,,1.0,,,122,261.0,,60590320.611027,33840.0,1286.0,,96985.0,0.0,,,,,,,1989.0,,,641436.0,1081814.0,2016.0,440378.0,11279.22,,,60590320611027.0,0.0950558576967
13899756,,,,2.0,3.0,,,2.0,,,1266.0,1266.0,,,,,6059.0,,2.0,2.0,400.0,,,33402794.0,-117592426.0,4680.0,,,,,,122,261.0,,60590421.141015,13693.0,1286.0,,96982.0,6.0,,,,,,,1971.0,1.0,,80056.0,285950.0,2016.0,205894.0,2843.0,,,60590421141015.0,-0.015595409441
14743908,,,,1.0,2.0,,,1.0,,,899.0,899.0,,,,,6059.0,,1.0,1.0,0.0,,,33645900.0,-117680000.0,,,,,,,34,266.0,,60590524.241,32380.0,1286.0,,96962.0,0.0,,,,,,,1981.0,,,79033.0,184079.0,2016.0,105046.0,1940.9,,,60590524241001.0,-0.0163314922581
10745575,1.0,,,4.0,4.0,,7.0,4.0,,,4122.0,4122.0,,,,,6037.0,,4.0,,,,2.0,34157346.0,-118763629.0,16240.0,1.0,,,,1.0,010D,269.0,AHRPD51U*,60378003.324006,9840.0,3101.0,,96336.0,0.0,,,,1.0,,,1986.0,,,489521.0,815868.0,2016.0,326347.0,9564.92,,,60378003324006.0,0.0598406474278
11885497,1.0,,,3.0,3.0,,8.0,3.0,,,1260.0,1260.0,,,,,6037.0,,3.0,,,,2.0,34103300.0,-118132000.0,14822.0,,,,,,010C,266.0,ALRPD*,60374804.002011,50677.0,3101.0,,96531.0,0.0,,,,1.0,,,1980.0,,,128527.0,175258.0,2016.0,46731.0,2308.15,,,60374804002011.0,0.243576138599
11955462,,,,3.0,5.0,,6.0,3.0,,,2045.0,,,2045.0,,,6037.0,,3.0,,,,7.0,34092976.0,-118239054.0,5052.0,,,,,,0200,246.0,LAR1,60371972.001017,12447.0,3101.0,403191.0,96012.0,0.0,,,,2.0,,,1924.0,,,179541.0,665068.0,2016.0,485527.0,8093.54,,,60371972001017.0,0.00230897154183
10916484,1.0,,,5.0,4.0,,7.0,5.0,,,3191.0,3191.0,,,,,6037.0,,5.0,,,,2.0,34131696.0,-118365160.0,8077.0,1.0,,,,1.0,0101,261.0,LARE40,60371437.001009,12447.0,3101.0,274049.0,96449.0,0.0,,,,1.0,,,1964.0,,,407171.0,1607075.0,2016.0,1199904.0,19530.56,,,60371437001009.0,-0.0166379910581
11070873,,,,2.0,3.0,,6.0,2.0,,,1456.0,1456.0,,,,,6037.0,,2.0,,,,2.0,34263696.0,-118588133.0,20000.0,,,,,,0100,261.0,LARA,60371131.012002,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1954.0,,,207652.0,345554.0,2016.0,137902.0,4256.66,,,60371131012002.0,-0.0583344146291
13026624,1.0,,,3.0,2.0,,8.0,3.0,,,1302.0,1302.0,,,,,6037.0,,3.0,,,,2.0,34137700.0,-117894000.0,,,,,,,010C,266.0,LCRA20000*,60374008.001043,37015.0,3101.0,,96464.0,0.0,,,,1.0,,,2012.0,,,214011.0,303986.0,2016.0,89975.0,6158.52,,,60374008001043.0,-0.0149141697665
12856234,1.0,,,3.0,3.0,,9.0,3.0,,,2467.0,2467.0,,,,,6037.0,,3.0,,,,2.0,33977561.0,-117988204.0,14772.0,1.0,,,,1.0,0101,261.0,LCR115000*,60375016.001017,,3101.0,,96489.0,0.0,,,,1.0,,,1982.0,,,332180.0,511386.0,2016.0,179206.0,6058.14,,,60375016001017.0,0.00743100712375
12540213,,,,2.0,2.0,,8.0,2.0,,,1057.0,1057.0,,,,,6037.0,,2.0,,,,2.0,33781000.0,-118151000.0,15219.0,,,,,,010C,266.0,LBR4R,60375770.001011,46298.0,3101.0,273567.0,96238.0,0.0,,,,1.0,,,1985.0,,,150001.0,205443.0,2016.0,55442.0,2566.19,,,60375770001011.0,0.037122324278
12903741,1.0,,,2.0,3.0,,8.0,2.0,,,1140.0,1140.0,,,,,6037.0,,2.0,,,,2.0,34100515.0,-117826868.0,140306.0,,,,,,010C,266.0,SDSF7500RP,60374013.121028,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1984.0,,,137155.0,299412.0,2016.0,162257.0,3761.82,,,60374013121028.0,-0.0167771003542
14501716,,,,3.0,4.0,,,3.0,,,2291.0,2291.0,,,,,6059.0,,3.0,2.0,523.0,,,33648984.0,-117620518.0,4400.0,,,,,,122,261.0,,60590320.484005,15554.0,1286.0,,96993.0,0.0,,,,,,,1996.0,,,248408.0,315852.0,2016.0,67444.0,4993.86,,,60590320484005.0,0.0186133401242
12856699,,,,3.0,3.0,,8.0,3.0,,,2171.0,2171.0,,,,,6037.0,,3.0,,,,2.0,33986094.0,-117976999.0,10951.0,,,,,,0100,261.0,LCRA10,60374085.032018,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1961.0,,,201699.0,700601.0,2016.0,498902.0,8176.87,,,60374085032018.0,0.13034964056
17212109,,,,2.0,4.0,,,2.0,,1785.0,1785.0,1785.0,,,1785.0,,6111.0,1.0,2.0,2.0,443.0,,,34199937.0,-118878770.0,8408.0,1.0,485.0,,,1.0,1111,261.0,,61110067.002014,34278.0,2061.0,,96383.0,8.0,,,,,448.0,,1978.0,1.0,,267859.0,438739.0,2016.0,170880.0,4714.12,,,61110067002014.0,-0.041514184457
10916676,1.0,,,2.0,4.0,,7.0,2.0,,,2525.0,2525.0,,,,,6037.0,,2.0,,,,2.0,34130710.0,-118382026.0,10455.0,,,,,,0100,261.0,LARE15,60371439.011012,12447.0,3101.0,47880.0,96449.0,0.0,,,,1.0,,,1973.0,,,165872.0,263437.0,2016.0,97565.0,3511.96,,,60371439011012.0,0.0889225166142
14242900,,,,3.5,4.0,,,3.5,,,3873.0,3873.0,,,,,6059.0,,3.0,2.0,484.0,True,,33777228.0,-117798664.0,17700.0,1.0,,,1.0,,122,261.0,,60590219.142011,40081.0,1286.0,,97005.0,6.0,,1.0,,,,,1999.0,1.0,,455829.0,976151.0,2016.0,520322.0,10542.14,,,60590219142011.0,0.0137439531467
14755446,,,,2.5,3.0,,,2.5,,,1896.0,1896.0,,,,,6059.0,,2.0,1.0,0.0,,,33565452.0,-117737334.0,,,,,,,1,266.0,,60590626.331002,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,2001.0,,,245707.0,745000.0,2016.0,499293.0,7415.9,,,60590626331002.0,0.805524160102
12131997,1.0,,,3.0,5.0,,8.0,3.0,,,2736.0,2736.0,,,,,6037.0,,3.0,,,,2.0,34160209.0,-118041791.0,7332.0,,,,,,0100,261.0,SRR1YY,60374305.021006,47695.0,3101.0,,96278.0,0.0,,,,1.0,,,1949.0,,,522301.0,1061038.0,2016.0,538737.0,12167.69,,,60374305021006.0,0.0601501910244
12321341,1.0,,,1.0,1.0,,6.0,1.0,,,955.0,955.0,,,,,6037.0,,1.0,,,,2.0,33932300.0,-118162000.0,433101.0,1.0,,,,1.0,010C,266.0,DOR1*,60375515.011009,4406.0,3101.0,,96102.0,0.0,,,,1.0,,,1984.0,,,68600.0,282000.0,2016.0,213400.0,3447.04,,,60375515011009.0,0.0161251678361
11652259,,,,2.0,3.0,,8.0,2.0,,,1558.0,1558.0,,,,,6037.0,,2.0,,,,7.0,34129935.0,-118442676.0,10432.0,,,,,,0100,261.0,LARE15,60372612.001,12447.0,3101.0,113749.0,96058.0,0.0,,,,1.0,,,1951.0,,,122408.0,472439.0,2016.0,350031.0,5884.76,,,60372612001000.0,-0.158816416044
12994277,1.0,,,3.0,3.0,,6.0,3.0,,,1252.0,1252.0,,,,,6037.0,,3.0,,,,2.0,34071800.0,-118015000.0,62582.0,,,,,,010C,266.0,EMR3*,60374333.041004,51861.0,3101.0,,96479.0,0.0,,,,1.0,,,1984.0,,,145808.0,201102.0,2016.0,55294.0,2788.06,,,60374333041004.0,0.018238778743
11095874,1.0,,,2.0,2.0,,8.0,2.0,,,883.0,883.0,,,,,6037.0,,2.0,,,,2.0,34227000.0,-118600000.0,235718.0,1.0,,,,1.0,010C,266.0,LAR3,60371132.332001,12447.0,3101.0,30731.0,96339.0,0.0,,,,1.0,,,1971.0,,,105630.0,167542.0,2016.0,61912.0,2091.59,,,60371132332001.0,0.0259191207442
14426582,1.0,,,3.0,4.0,,,3.0,,,2966.0,2966.0,,,,,6059.0,2.0,3.0,2.0,620.0,True,6.0,33476158.0,-117680558.0,7150.0,1.0,,,1.0,,122,261.0,,60590423.106009,17686.0,1286.0,,96961.0,9.0,,,,,,,1980.0,2.0,,285592.0,774974.0,2016.0,489382.0,8393.06,,,60590423106009.0,0.309554534639
10792191,1.0,,,2.0,2.0,,7.0,2.0,,,895.0,895.0,,,,,6037.0,,2.0,,,,2.0,34175000.0,-118600000.0,222371.0,1.0,,,,1.0,010C,266.0,LAWC,60371371.032011,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1980.0,,,149465.0,350274.0,2016.0,200809.0,4298.6,,,60371371032011.0,0.0401300955484
17275472,,,,2.0,4.0,,,2.0,,2049.0,2049.0,2049.0,,,2049.0,,6111.0,2.0,2.0,2.0,642.0,,,34178893.0,-118843047.0,11123.0,,,,,,1111,261.0,,61110071.001,34278.0,2061.0,,96385.0,7.0,,,,,,,2001.0,1.0,,322986.0,538306.0,2016.0,215320.0,5678.26,,,61110071001000.0,0.00287840347889
11214477,1.0,,,3.0,4.0,,7.0,3.0,,,2215.0,2215.0,,,,,6037.0,,3.0,,,,2.0,34572842.0,-118023349.0,7801.0,,,,,,0100,261.0,PDR1 7000,60379107.051,40227.0,3101.0,,97330.0,0.0,,,,1.0,,,2006.0,,,154395.0,201931.0,2016.0,47536.0,4559.08,,,60379107051000.0,-0.0133978074197
11275257,1.0,,,2.0,4.0,,8.0,2.0,,,2569.0,2569.0,,,,,6037.0,,2.0,,,,2.0,34711464.0,-118160392.0,8159.0,,,,,,0100,261.0,LR-R1OOOO,60379008.032006,5534.0,3101.0,,97317.0,0.0,,,,1.0,,,2001.0,,,138782.0,173477.0,2016.0,34695.0,2890.57,,,60379008032006.0,-0.0137389890156
14737196,,,,1.0,1.0,,,1.0,,,692.0,692.0,,,,,6059.0,,1.0,,,,,33681100.0,-117654000.0,,,,,,,1,266.0,,60590524.272002,32380.0,1286.0,,96946.0,0.0,,,,,,,1990.0,,,89407.0,140056.0,2016.0,50649.0,1771.84,,,60590524272002.0,0.0308267236753
17254410,,,,3.0,4.0,,,3.0,,1278.0,1998.0,1998.0,,,1278.0,,6111.0,1.0,3.0,1.0,388.0,,,34275557.0,-118748813.0,7773.0,,,,,,1111,261.0,,61110079.045004,27110.0,2061.0,,97118.0,7.0,,,,,,,1961.0,1.0,,135072.0,225117.0,2016.0,90045.0,2796.26,,,61110079045004.0,-0.00866122282067
11262968,,,,2.0,3.0,,6.0,2.0,,,1406.0,1406.0,,,,,6037.0,,2.0,,,,2.0,34650828.0,-118210077.0,10062.0,,,,,,0100,261.0,LCR17500*,60379011.021014,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1957.0,,,183024.0,232446.0,2016.0,49422.0,3495.1,,,60379011021014.0,0.0501993236201
17107098,,,,2.0,2.0,,,2.0,,1036.0,1036.0,1036.0,,,1036.0,,6111.0,,2.0,2.0,0.0,,,34264335.0,-119220418.0,,,,,,,1129,266.0,,61110015.024017,34543.0,2061.0,,97083.0,4.0,,,,,,,2006.0,1.0,,118784.0,340108.0,2016.0,221324.0,3938.5,,,61110015024017.0,0.0402005967638
11815550,,,,1.0,1.0,,5.0,1.0,,,750.0,750.0,,,,,6037.0,,1.0,,,,7.0,34075681.0,-118173230.0,5282.0,,,,,,0100,261.0,LAR1,60372016.011,12447.0,3101.0,114914.0,96013.0,0.0,,,,1.0,,,1925.0,,,36676.0,147700.0,2016.0,111024.0,1916.75,,,60372016011000.0,-0.0124533225547
